,id,State,Jurisdiction,AbbreviatedDistrict,ZoneAcres,FedStateAcres,MunicipalAcres,Jurisdiction_from_zoning,County,State_from_zoning,AbbreviatedDistrict_from_zoning,Full District,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot (ACRES),1-Family Front Setback (# of feet),1-Family Side Setback (# of feet),1-Family Rear Setback (# of feet),1-Family Max. Lot Coverage - Buildings (%),1-Family Max. Lot Coverage - Buildings & Impervious Surface (%),1-Family Min. # Parking Spaces,1-Family Max. Height (# of stories),1-Family Max. Height (# of feet),1-Family Floor to Area Ratio,1-Family Min. Unit Size (SF),2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot (ACRES),2-Family Max. Density (UNITS/ACRE),2-Family Front Setback (# of feet),2-Family Side Setback (# of feet),2-Family Rear Setback (# of feet),2-Family Max. Lot Coverage - Buildings (%),2-Family Max. Lot Coverage - Buildings & Impervious Surface (%),2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Max. Height (# of stories),2-Family Max. Height (# of feet),2-Family Floor to Area Ratio,2-Family Min. Unit Size (SF),3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot (ACRES),3-Family Max. Density (UNITS/ACRE),3-Family Front Setback (# of feet),3-Family Side Setback (# of feet),3-Family Rear Setback (# of feet),3-Family Max. Lot Coverage - Buildings (%),3-Family Max. Lot Coverage - Buildings & Impervious Surface (%),3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Height (# of stories),3-Family Max. Height (# of feet),3-Family Floor to Area Ratio,3-Family Min. Unit Size (SF),3-Family Max. # Bedrooms Per Unit,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot (ACRES),4+-Family Max. Density (UNITS/ACRE),4+-Family Front Setback (# of feet),4+-Family Side Setback (# of feet),4+-Family Rear Setback (# of feet),4+-Family Max. Lot Coverage - Buildings (%),4+-Family Max. Lot Coverage - Buildings & Impervious Surface (%),4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Height (# of stories),4+-Family Max. Height (# of feet),4+-Family Floor to Area Ratio,4+-Family Min. Unit Size (SF),4+-Family Max. # Bedrooms Per Unit,4+-Family Max. # Units Per Building,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot (ACRES),AH Max. Density (UNITS/ACRE),AH Min. # Parking Spaces Per Studio or 1BR,AH Min. # Parking Spaces Per 2+ BR,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size (SF),AH Max. # Bedrooms Per Unit,AH Max. # Units Per  Building,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot (acres),ADU Min. # Parking Spaces (Additional to Main Unit),"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Size (% of Main Unit),ADU Max. Size (SF),ADU Max. # Bedrooms Per Unit,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot (Acres),PRD Max. Density (Units/Acre),PRD Max. # Units Per Development,Special Notes,Tooltip Notes,AduMaxSizeLimit,1MUS,2MUS,3MUS,4MUS,MUS,1MLS,2MLS,3MLS,4MLS,1E,2E,3E,4E,AEld,PK,Full District Name
248,NORTH CAROLINA--RALEIGH--IH/-SHOD-2,North Carolina,Raleigh,IH/-SHOD-2,451.1722792774637,0.0,451.1722792774637,,,,,Heavy Industrial/Special Highway Overlay -2,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Contextual,Contextual,Contextual,,,,,,,,,,,,Contextual,Contextual,Contextual,,,,,,,,,,,,,Contextual,Contextual,Contextual,,,,,,,,,,,,,,,,Contextual,Contextual,Contextual,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Prohibited,,,,,,,,,,,Not Mentioned,,,,,"Protective yards of 25'' required if lot borders a Major Access Corridor, see Sec 5.3.1.",Protective yards of 25' required if lot borders a Major Access Corridor,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
249,NORTH CAROLINA--RALEIGH--IH/-SRPOD,North Carolina,Raleigh,IH/-SRPOD,59.35112555275771,0.557940768606309,58.7931847841514,,,,,Heavy Industrial/Special Residential Parking Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Public Hearing,No,0.0,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
250,NORTH CAROLINA--RALEIGH--IH/-SWPOD,North Carolina,Raleigh,IH/-SWPOD,32.145704186934395,0.0843782876501921,32.061325899284206,,,,,Heavy Industrial/Swift Creek Watershed Protection Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,6-70% & sometimes contexual,,,,,,,,,,,,,,6-70% & sometimes contexual,,,,,,,,,,,,,,,6-70% & sometimes contexual,,,,,,,,,,,,,,,,,,6-70% & sometimes contexual,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Prohibited,,,,,,,,,,,Not Mentioned,,,,,See Sec 9.5.3.B Impervious Surface table for additional context,See Sec 9.5.3.B Impervious Surface table for additional context,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
251,NORTH CAROLINA--RALEIGH--IH/-UWPOD,North Carolina,Raleigh,IH/-UWPOD,545.9092840484851,0.0,545.9092840484851,,,,,Heavy Industrial/Urban Watershed Protection Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,24-70% & sometimes contexual,,,,,,,,,,,,,,24-70% & sometimes contexual,,,,,,,,,,,,,,,24-70% & sometimes contexual,,,,,,,,,,,,,,,,,,24-70% & sometimes contexual,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Prohibited,,,,,,,,,,,Not Mentioned,,,,,See Sec 9.5.1.B Impervious Surface table for additional context,See Sec 9.5.1.B Impervious Surface table for additional context,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
252,NORTH CAROLINA--RALEIGH--IX-,North Carolina,Raleigh,IX-,5514.643730453003,327.1596973493461,5187.484033103657,Raleigh,Wake,North Carolina,IX-,Industrial Mixed Use,Yes,,No,Nonresidential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,5,5,0-6,,,,,Yes,No,Set by district,Set by district,,,,No,No,,,5,5,0-6,,,,,Yes,No,Set by district,Set by district,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,"Residential use only allowed in upper stories of a mixed use building; See Sec 3.7 (Frequent Transit) for other development options; Additional setbacks may apply due to frontage or transition zone requirements, see Sec 3.4. and Sec 3.5.; No parking minimums in jurisdiction;  A caretaker's unit is permitted as an accessory dwelling unit; Allowed PRD is a Cottage Court, see Sec 3.6.1.",Residential use only allowed in upper stories of a mixed use building; No parking minimums;  A caretaker's unit is permitted as an accessory dwelling unit,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
253,NORTH CAROLINA--RALEIGH--IX-/-AOD,North Carolina,Raleigh,IX-/-AOD,1505.0375606616262,0.35766493839490743,1504.6798957232313,,,,,Industrial Mixed Use/Airport Overlay,,,,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,5,5,0-6,,,,,Yes,No,Set by district,Set by district,,,,No,No,,,5,5,0-6,,,,,Yes,No,Set by district,Set by district,,,,,Prohibited,,,,,,,,,,,,Prohibited,Yes,,,,,0,,,,,Prohibited,,,,,See Sec. 5.2.1. for additional context.,Residential use only allowed in upper stories of a mixed use building; No parking minimums;  A caretaker's unit is permitted as an accessory dwelling unit,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
254,NORTH CAROLINA--RALEIGH--IX-/-HOD-G,North Carolina,Raleigh,IX-/-HOD-G,3.04818993491435,0.0,3.04818993491435,,,,,Industrial Mixed Use/General Historic Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Contextual,Contextual,Contextual,,,,Contextual,Contextual,,,,,,,Contextual,Contextual,Contextual,,,,,Contextual,Contextual,,,No,No,,,Contextual,Contextual,Contextual,,,,,Yes,No,Contextual,Contextual,,,,No,No,,,Contextual,Contextual,Contextual,,,,,Yes,No,Contextual,Contextual,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,"Setbacks and building heights congruous with buildings within 1.5 blocks of lot and determined by Historic Landmark standards, see Sec. 5.4.1.E through 5.4.1.F",Setbacks and building heights congruous with buildings within 1.5 blocks of lot and determined by Historic Landmark standards,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
255,NORTH CAROLINA--RALEIGH--IX-/-MPOD,North Carolina,Raleigh,IX-/-MPOD,99.6391737680012,0.256059883642604,99.3831138843586,,,,,Industrial Mixed Use/Metro-Park Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Contextual,Contextual,Contextual,,45,,,"45 if within 1,000' of a Metro-Park boundary",,,,,,,Contextual,Contextual,Contextual,,45,,,,"45 if within 1,000 ft of a Metro-Park boundary",,,No,No,,,Contextual,Contextual,Contextual,,45,,,Yes,No,Set by district,"45 if within 1,000 ft of a Metro-Park boundary",,,,No,No,,,Contextual,Contextual,Contextual,,45,,,Yes,No,Set by district,"45 if within 1,000 ft of a Metro-Park boundary",,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,32' setback for any site larger than two acres abutting a Metro-Park boundary.,32' setback for any site larger than two acres abutting a Metro-Park boundary,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
256,NORTH CAROLINA--RALEIGH--IX-/-NCOD-FIVEPOINTSEAST(CORE),North Carolina,Raleigh,IX-/-NCOD-Five Points East (Core),0.29256515930607924,0.0,0.29256515930607924,,,,,Industrial Mixed Use/Neighborhood Conservation Overlay- Five Points East (Core),,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,0.31,Contextual,,,,,,2 & sometimes contextual,35 & sometimes contextual,,,,,0.31,,Contextual,,,,,,,2 & sometimes contextual,35 & sometimes contextual,,,No,No,0.31,,Contextual,5,0-6,,,,,Yes,No,2 & sometimes contextual,35 & sometimes contextual,,,,No,No,0.31,,Contextual,5,0-6,,,,,Yes,No,2 & sometimes contextual,35 & sometimes contextual,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,"Residential use only allowed in upper stories of a mixed use building; See Sec 3.7 (Frequent Transit) for other development options; Additional setbacks may apply due to frontage or transition zone requirements, see Sec 3.4. and Sec 3.5.; No parking minimums in jurisdiction;  A caretaker's unit is permitted as an accessory dwelling unit; Allowed PRD is a Cottage Court, see Sec 3.6.1.",Front setback within 10% of average front setback on block; Height can exceed 2 stories/35' if within 10% of average height of houses on same block.,False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
257,NORTH CAROLINA--RALEIGH--IX-/-NCOD-SOUTHPARK,North Carolina,Raleigh,IX-/-NCOD-South Park,0.49734761081585577,0.0,0.49734761081585577,,,,,Industrial Mixed Use/Neighborhood Conservation Overlay-South Park,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,0.07,8-30 & sometimes contextual,,,,,,,28.7,,,,,0.07,,8-30 & sometimes contextual,,,,,,,,28.7,,,No,No,0.07,,8-30 & sometimes contextual,5,0-6,,,,,Yes,No,Set by district,28.7,,,,No,No,0.07,,8-30 & sometimes contextual,5,0-6,,,,,Yes,No,Set by district,28.7,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,"Residential use only allowed in upper stories of a mixed use building; See Sec 3.7 (Frequent Transit) for other development options; Additional setbacks may apply due to frontage or transition zone requirements, see Sec 3.4. and Sec 3.5.; No parking minimums in jurisdiction;  A caretaker's unit is permitted as an accessory dwelling unit; Allowed PRD is a Cottage Court, see Sec 3.6.1.",Front setback within 10% of average front setback on block;,False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
258,NORTH CAROLINA--RALEIGH--IX-/-SHOD-1,North Carolina,Raleigh,IX-/-SHOD-1,443.5429298000341,10.704464934273016,432.83846486576107,,,,,Industrial Mixed Use/Special Highway Overlay -1,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Contextual,Contextual,Contextual,,,,5,80,,,,,,,Contextual,Contextual,Contextual,,,,,5,80,,,No,No,,,Contextual,Contextual,Contextual,,,,,Yes,No,5,80,,,,No,No,,,Contextual,Contextual,Contextual,,,,,Yes,No,5,80,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,"Protective yards of 25' to 50' required if lot borders a Major Access Corridor, see Sec 5.3.1.",Protective yards of 25' to 50' required if lot borders a Major Access Corridor,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
259,NORTH CAROLINA--RALEIGH--IX-/-SHOD-2,North Carolina,Raleigh,IX-/-SHOD-2,1317.6037921292213,6.521344446939715,1311.0824476822816,,,,,Industrial Mixed Use/Special Highway Overlay -2,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,Contextual,Contextual,Contextual,,,,,,,,,,,,Contextual,Contextual,Contextual,,,,,,,,,No,No,,,Contextual,Contextual,Contextual,,,,,Yes,No,Set by district,Set by district,,,,No,No,,,Contextual,Contextual,Contextual,,,,,Yes,No,Set by district,Set by district,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,"Protective yards of 25'' required if lot borders a Major Access Corridor, see Sec 5.3.1.",Protective yards of 25' required if lot borders a Major Access Corridor,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
260,NORTH CAROLINA--RALEIGH--IX-/-SRPOD,North Carolina,Raleigh,IX-/-SRPOD,330.95933194542306,0.014426380693580597,330.9449055647295,,,,,Industrial Mixed Use/Special Residential Parking Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,5,5,0-6,,,,,Yes,No,Set by district,Set by district,,,,No,No,,,5,5,0-6,,,,,Yes,No,Set by district,Set by district,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Public Hearing,No,0.0,,,"Residential use only allowed in upper stories of a mixed use building; See Sec 3.7 (Frequent Transit) for other development options; Additional setbacks may apply due to frontage or transition zone requirements, see Sec 3.4. and Sec 3.5.; No parking minimums in jurisdiction;  A caretaker's unit is permitted as an accessory dwelling unit; Allowed PRD is a Cottage Court, see Sec 3.6.1.",Residential use only allowed in upper stories of a mixed use building; No parking minimums;  A caretaker's unit is permitted as an accessory dwelling unit,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
261,NORTH CAROLINA--RALEIGH--IX-/-SWPOD,North Carolina,Raleigh,IX-/-SWPOD,54.105503840634995,0.0,54.105503840634995,,,,,Industrial Mixed Use/Swift Creek Watershed Protection Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,,,,,6-70% & sometimes contexual,,,,,,,,,,,,,,6-70% & sometimes contexual,,,,,,,No,No,,,5,5,0-6,,6-70% & sometimes contexual,,,Yes,No,Set by district,Set by district,,,,No,No,,,5,5,0-6,,6-70% & sometimes contexual,,,Yes,No,Set by district,Set by district,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,See Sec 9.5.3.B Impervious Surface table for additional context,See Sec 9.5.3.B Impervious Surface table for additional context,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
262,NORTH CAROLINA--RALEIGH--IX-/-UWPOD,North Carolina,Raleigh,IX-/-UWPOD,79.40950235627028,0.0,79.40950235627028,,,,,Industrial Mixed Use/Urban Watershed Protection Overlay,,,,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,,,,,24-70% & sometimes contexual,,,,,,,,,,,,,,24-70% & sometimes contexual,,,,,,,No,No,,,5,5,0-6,,24-70% & sometimes contexual,,,Yes,No,Set by district,Set by district,,,,No,No,,,5,5,0-6,,24-70% & sometimes contexual,,,Yes,No,Set by district,Set by district,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,Yes,,,,,0,,,,,Prohibited,,,,,See Sec 9.5.1.B Impervious Surface table for additional context,See Sec 9.5.1.B Impervious Surface table for additional context,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
263,NORTH CAROLINA--RALEIGH--MH,North Carolina,Raleigh,MH,817.3793656803923,0.0,817.3793656803923,Raleigh,Wake,North Carolina,MH,Manufactured Housing,Yes,,No,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14 if >600' floor area; 0.10 if <600' floor area,20,20,10,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Prohibited,,,,,,,,,,,Allowed/Conditional,Y,10.0,,,"Each of these developments have to be built according to the standards in Sec. 4.5.;  A Tiny House may be constructed as a manufactured home, see Sec. 12.2. No parking minimums in municipality.",Each of these developments have to be built according to standards in Sec. 4.5.;  A Tiny House may be constructed as a manufactured home; No parking minimums,False,False,False,False,False,False,B,A,A,A,No,No,No,No,No,,
264,NORTH CAROLINA--RALEIGH--MH/-SHOD-1,North Carolina,Raleigh,MH/-SHOD-1,0.10694552070671616,0.0,0.10694552070671616,,,,,Manufactured Housing/Special Highway Overlay -1,,,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14 if >600' floor area; 0.10 if <600' floor area,Contextual,Contextual,Contextual,,,,5,80,,,,,,,Contextual,Contextual,Contextual,,,,,5,80,,,,,,,Contextual,Contextual,Contextual,,,,,,,5,80,,,,,,,,Contextual,Contextual,Contextual,,,,,,,5,80,,,,,Not Mentioned,,,,,,,,,,,,Prohibited,,,,,,,,,,,Allowed/Conditional,Y,10.0,,,"Protective yards of 25' to 50' required if lot borders a Major Access Corridor, see Sec 5.3.1.",Protective yards of 25' to 50' required if lot borders a Major Access Corridor,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
265,NORTH CAROLINA--RALEIGH--NX-,North Carolina,Raleigh,NX-,531.9699558595437,0.0,531.9699558595437,Raleigh,Wake,North Carolina,NX-,Neighborhood Mixed Use,Yes,,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.05 for Tiny House; 0.09 for Detached House,10 for Detached & Tiny House,10 for Detached & Tiny House,10 for Tiny House; 20 for Detached House,,,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.05 for Tiny House;  0.08 for Townhouse; 0.09 for Attached House,,"10 for Tiny House, Attached House, and Townhouse","10 for Tiny House, Attached House, and Townhouse",10 for Tiny House; 20 for Attached House and Townhouse,,,,,2 for Tiny House; 3 for Attached House; Set by district for Townhouse,26 for Tiny House; 40 for Attached House; Set by district for Townhouse,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,5 for Apartments & Mixed Use Building; 10 for Townhouse,5 for Apartments & Mixed Use Building; 10 for Townhouse,0-6 for Apartments & Mixed Use Building; 20 for Townhouse,,,,,Yes,No,"Set by district for Townhouse, Apartments, & Mixed Use Building","Set by district for Townhouse, Apartments, & Mixed Use Building",,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,5 for Apartments; 10 for Townhouse,5 for Apartments; 10 for Townhouse,0-6 for Apartments; 20 for Townhouse,,,,,Yes,No,Set by district for Townhouse and Apartments,Set by district for Townhouse and Apartments,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,800,,Allowed/Conditional,No,0.3,,30.0,"See Sec 3.7 (Frequent Transit) for other development options; Additional setbacks may apply due to frontage or transition zone requirements, see Sec 3.4. and Sec 3.5.; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 3.6.1.",No parking minimums,True,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
266,NORTH CAROLINA--RALEIGH--NX-/-FWPOD,North Carolina,Raleigh,NX-/-FWPOD,0.06640534655886984,0.0,0.06640534655886984,,,,,Neighborhood Mixed Use/Falls Watershed Protection Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.05 for Tiny House; 0.09 for Detached House,10 for Detached & Tiny House,10 for Detached & Tiny House,10 for Tiny House; 20 for Detached House,,6-24% & sometimes contexual,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.05 for Tiny House;  0.08 for Townhouse; 0.09 for Attached House,,"10 for Tiny House, Attached House, and Townhouse","10 for Tiny House, Attached House, and Townhouse",10 for Tiny House; 20 for Attached House and Townhouse,,6-24% & sometimes contexual,,,2 for Tiny House; 3 for Attached House; Set by district for Townhouse,26 for Tiny House; 40 for Attached House; Set by district for Townhouse,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,5 for Apartments & Mixed Use Building; 10 for Townhouse,5 for Apartments & Mixed Use Building; 10 for Townhouse,0-6 for Apartments & Mixed Use Building; 20 for Townhouse,,6-24% & sometimes contexual,,,Yes,No,"Set by district for Townhouse, Apartments, & Mixed Use Building","Set by district for Townhouse, Apartments, & Mixed Use Building",,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,5 for Apartments; 10 for Townhouse,5 for Apartments; 10 for Townhouse,0-6 for Apartments; 20 for Townhouse,,6-24% & sometimes contexual,,,Yes,No,Set by district for Townhouse and Apartments,Set by district for Townhouse and Apartments,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,800,,Allowed/Conditional,No,0.3,,30.0,See Sec 9.5.2.B Impervious Surface table for additional context,See Sec 9.5.2.B Impervious Surface table for additional context,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
267,NORTH CAROLINA--RALEIGH--NX-/-HOD-G,North Carolina,Raleigh,NX-/-HOD-G,1.8478739021502868,0.0,1.8478739021502868,,,,,Neighborhood Mixed Use/General Historic Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.05 for Tiny House; 0.09 for Detached House,Contextual,Contextual,Contextual,,,,Contextual,Contextual,,,No,No,0.05 for Tiny House;  0.08 for Townhouse; 0.09 for Attached House,,Contextual,Contextual,Contextual,,,,,Contextual,Contextual,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,Contextual,Contextual,Contextual,,,,,Yes,No,Contextual,Contextual,,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,Contextual,Contextual,Contextual,,,,,Yes,No,Contextual,Contextual,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,800,,Allowed/Conditional,No,0.3,,30.0,"Setbacks and building heights congruous with buildings within 1.5 blocks of lot and determined by Historic Landmark standards, see Sec. 5.4.1.E through 5.4.1.F",Setbacks and building heights congruous with buildings within 1.5 blocks of lot and determined by Historic Landmark standards,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
268,NORTH CAROLINA--RALEIGH--NX-/-HOD-S,North Carolina,Raleigh,NX-/-HOD-S,1.253448596063919,0.0,1.253448596063919,,,,,Neighborhood Mixed Use/Streetside Historic Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.05 for Tiny House; 0.09 for Detached House,Contextual,Contextual,Contextual,,,,Contextual,Contextual,,,No,No,0.05 for Tiny House;  0.08 for Townhouse; 0.09 for Attached House,,Contextual,Contextual,Contextual,,,,,Contextual,Contextual,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,Contextual,Contextual,Contextual,,,,,Yes,No,Contextual,Contextual,,,,No,No,0.08 for Townhouse; 0.17 for Apartments,,Contextual,Contextual,Contextual,,,,,Yes,No,Contextual,Contextual,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,800,,Allowed/Conditional,No,0.3,,30.0,"Setbacks and building heights congruous with buildings within 1.5 blocks of lot and determined by Historic Landmark standards, see Sec. 5.4.1.E through 5.4.1.F",Setbacks and building heights congruous with buildings within 1.5 blocks of lot and determined by Historic Landmark standards,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
269,NORTH CAROLINA--RALEIGH--NX-/-NCOD-FIVEPOINTSEAST(CORE),North Carolina,Raleigh,NX-/-NCOD-Five Points East (Core),0.867716322261091,0.0,0.867716322261091,,,,,Neighborhood Mixed Use/Neighborhood Conservation Overlay- Five Points East (Core),,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.31,Contextual,10 for Detached & Tiny House,10 for Tiny House; 20 for Detached House,,,,2 & sometimes contextual,35 & sometimes contextual,,,No,No,0.31,,Contextual,"10 for Tiny House, Attached House, and Townhouse",10 for Tiny House; 20 for Attached House and Townhouse,,,,,2 & sometimes contextual,35 & sometimes contextual,,,No,No,0.31,,Contextual,5 for Apartments & Mixed Use Building; 10 for Townhouse,0-6 for Apartments & Mixed Use Building; 20 for Townhouse,,,,,Yes,No,2 & sometimes contextual,35 & sometimes contextual,,,,No,No,0.31,,Contextual,5 for Apartments; 10 for Townhouse,0-6 for Apartments; 20 for Townhouse,,,,,Yes,No,2 & sometimes contextual,35 & sometimes contextual,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,800,,Allowed/Conditional,No,0.3,,30.0,"See Sec 3.7 (Frequent Transit) for other development options; Additional setbacks may apply due to frontage or transition zone requirements, see Sec 3.4. and Sec 3.5.; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 3.6.1.",Front setback within 10% of average front setback on block; Height can exceed 2 stories/35' if within 10% of average height of houses on same block.,False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
